3121513111,"k=\frac{2 \pi}{\lambda}"
5900595848,"k=\frac{\omega}{v}"
1293923844,"\lambda = v\ T"
0404050504,"\lambda = \frac{v}{f}"
0934990943,"k = \frac{2 \pi}{v\ T}"
3131211131,"\omega=2 \pi f"
3131111133,"T=1/f"
2131616531,"T\ f=1"
2113211456,"f=1/T"
3132131132,"\omega=\frac{2\pi}{T}"
2569154141,"\vec{\nabla} \times \frac{\partial}{\partial t}\vec{H} = \epsilon_0 \frac{\partial^2 }{\partial t^2}\vec{E}"
1314864131,"\vec{\nabla} \times \vec{H} = \epsilon_0 \frac{\partial }{\partial t}\vec{E}"
9492920340,"y = \cos(x)+i \sin(x)"
9429829482,"\frac{d}{dx} y= -\sin(x) + i\cos(x)"
9482984922,"\frac{d}{dx} y= (i\sin(x) + \cos(x))\ i"
9848294829,"\frac{d}{dx} y= y\ i"
9848292229,"dy = y\ i\ dx"
9482113948,"\frac{dy}{y} = i\ dx"
9482943948,"\log(y) = i\ dx"
4928239482,"\log(y) = i\ x"
4923339482,"i\ x = \log(y)"
9482923849,"\exp(i\ x) = y"
4938429483,"\exp(i\ x) = \cos(x)+i \sin(x)"
4838429483,"\exp(2i\ x) = \cos(2x)+i \sin(2x)"
4638429483,"\exp(2i\ x) = (\cos(x)+i \sin(x))(\cos(x)+i \sin(x))"
4598294821,"\exp(2i\ x) = (\cos(x))^2+2i\cos(x)\sin(x)-(\sin(x))^2"
9483928192,"\cos(2x)+i\sin(2x) = (\cos(x))^2+2i\cos(x)\sin(x)-(\sin(x))^2"
4858429483,"\exp(i\ x)\exp(i\ x) = (\cos(x)+i \sin(x))(\cos(x)+i \sin(x))"
4954839242,"\cos(2x)+i\sin(2x) = (\cos(x)+i \sin(x))(\cos(x)+i \sin(x))"
9482928242,"\cos(2x)=(\cos(x))^2 - (\sin(x))^2"
9482928243,"\cos(2x)+(\sin(x))^2=(\cos(x))^2"
9482438243,"(\cos(x))^2=\cos(2x)+(\sin(x))^2"
5832984291,"(\sin(x))^2 + (\cos(x))^2=1"
3285732911,"(\cos(x))^2 = 1-(\sin(x))^2"
4827492911,"\cos(2x)+(\sin(x))^2 = 1-(\sin(x))^2"
1248277773,"\cos(2x) = 1-2(\sin(x))^2"
7572664728,"\cos(2x)+2(\sin(x))^2 = 1"
9889984281,"2(\sin(x))^2 = 1-\cos(2x)"
9988949211,"(\sin(x))^2 = \frac{1-\cos(2x)}{2}"
4978429483,"\exp(-i\ x) = \cos(-x)+i \sin(-x)"
4929218492,"a+b = c"
4929482992,"b = 2"
4984892984,"a+2 = c"
2948293829,"a = b"
9482948292,"b = c"
4828238421,"a = c"
9829420421,"b = a"
9999999965,"E = \omega \hbar"
9999999964,"\omega = c k"
9999999963,"\lambda = h/p"
9999999962,"p = \hbar k"
9999999960,"\hbar= h/(2 \pi)"
9999999957,"\vec{F} = -\vec{\nabla} V"
9999999956,"\vec{F} = \frac{\partial}{\partial t}\vec{p}"
9999999955,"\vec{E} = -\vec{\nabla} \Psi"
9999999954,"c = 1/\sqrt{\epsilon_0 \mu_0}"
9999999953,"\int_{-\infty}^{\infty} \delta(x)\ dx = 1"
9999999952,"f(x) \delta(x-a) = f(a)"
9999999951,"\langle x | k \rangle = \frac{\exp(ikx)}{\sqrt{2\pi}}"
9999999950,"\beta = 1/(k_{Boltzmann}T)"
9999999999,"Newton = kilogram*meter/(second^2)"
9999999998,"Joule = Newton*meter"
9999999997,"Watt=Joule/second"
9999999996,"Coulomb=Ampere/second"
9999999995,"Volt=Joule/Coulumb"
9999999993,"Farad = Coulumb/Volt"
9999999992,"Tesla= Newton/(Ampere*meter)"
9999999991,"Pascal = Newton/(meter^2)"
9999999990,"Tesla = 10000*Gauss"
9999999989,"mass_{electron} = 511000 electronVolts/(q^2)"
9999999988,"1 atmosphere = 14.7 pounds/(inch^2) "
9999999987,"1 atmosphere = 101.325 Pascal"
9999999986,"\left[\begin{array}{cc}\cos\theta &amp; \sin\theta\\-\sin\theta &amp; \cos\theta\end{array}\right]\left[\begin{array}{c}A_x \\ A_y \end{array}\right]=\left[\begin{array}{c}A_{x'} \\ A_{y'} \end{array}\right]"
9999999985,"V=I R"
9999999984,"Q=C V"
9999999983,"C = V A/d"
9999999982,"V=I R + Q/C + L \frac{\partial I}{\partial t}"
9999999981,"\vec{\nabla} \cdot \vec{E} = \rho/\epsilon_0"
9919999981,"\rho=0"
9999999980,"\vec{\nabla} \cdot \vec{B} = 0"
9999999979,"\vec{\nabla} \times \vec{E} = -\frac{\partial \vec{B}}{\partial t}"
9991999979,"\vec{\nabla} \times \vec{E} = -\mu_0\frac{\partial \vec{H}}{\partial t}"
9999999978,"\vec{\nabla} \times \vec{B} = \mu_0 \vec{J} + \mu_0 \epsilon_0 \frac{\partial E}{\partial t}"
9999999977,"[\hat{x},\hat{p}] = i \hbar"
9999999976,"\hat{p} = -i \hbar \frac{\partial }{\partial x}"
9999999974,"\bra{\psi} \hat{A} \ket{\psi} = \int_{-\infty}^{\infty} \psi^* A \psi\ dx"
9999999973,"\left( \Delta A \right)^2  = \langle A^2 \rangle - \langle A \rangle^2"
9999999972,"{\cal H} \ket{\psi} = E \ket{\psi}"
9999999971,"{\cal H} = \frac{p^2}{2m}+V"
9999999970,"\eta_1 \sin\theta_1 = \eta_2 \sin\theta_2"
9999999967,"\vec{S} = \frac{1}{\mu_0} \vec{E}\times \vec{B}"
9999999966,"\vec{L} = \vec{r}\times\vec{p}"
9999999969,"x=\frac{-b+\sqrt{b^2-4ac}}{2a}"
9999999968,"x=\frac{-b-\sqrt{b^2-4ac}}{2a}"
8582954722,"x^2 + 2xh + h^2 = (x+h)^2"
9285928292,"ax^2 + bx + c = 0"
5958392859,"x^2 + (b/a)x+(c/a) =0"
5938459282,"x^2 + (b/a)x = -c/a"
5928292841,"x^2 + (b/a)x + (b/(2a))^2 = -c/a + (b/(2a))^2"
5928285821,"x^2 + 2x(b/(2a)) + (b/(2a))^2 = (x+(b/(2a)))^2"
5959282914,"x^2 + x(b/a) + (b/(2a))^2 = (x+(b/(2a)))^2"
9385938295,"(x+(b/(2a)))^2 = -(c/a) + (b/(2a))^2"
9582958294,"x+(b/(2a)) =  \sqrt{(b/(2a))^2 - (c/a)}"
5982958249,"x+(b/(2a)) = -\sqrt{(b/(2a))^2 - (c/a)}"
9582958293,"x =  \sqrt{(b/(2a))^2 - (c/a)}-(b/(2a))"
5982958248,"x = -\sqrt{(b/(2a))^2 - (c/a)}-(b/(2a))"
5727578862,"\frac{d^2}{dx^2} \psi(x) = -k^2 \psi(x)"
8582885111,"\psi(x) = a \sin(kx) + b \cos(kx)"
9585727710,"\psi(x)=0\when{x=0}"
9495857278,"\psi(x)=0\when{x=W}"
8577275751,"0=a \sin(0) + b\cos(0)"
1293913110,"0=b"
9059289981,"\psi(x)=a \sin(k x)"
1020010291,"0=a \sin(k W)"
1857710291,"0=a \sin(n \pi) \when{n \in {\rm Integer}}"
1010923823,"k W = n \pi \when{n \in {\rm Integer}}"
1858772113,"k = \frac{n \pi}{W} \when{n \in {\rm Integer}}"
2944838499,"\psi(x)=a \sin(\frac{n \pi}{W} x) \when{n \in {\rm Integer}}"
8849289982,"\psi(x)^*=a \sin(\frac{n \pi}{W} x) \when{n \in {\rm Integer}}"
1934748140,"\int |\psi(x)|^2\ dx = 1"
8572657110,"1= \int |\psi(x)|^2\ dx"
4857472413,"1= \int \psi(x)\psi(x)^*\ dx"
0203024440,"1= \int_0^W a \sin(\frac{n \pi}{W} x) \psi(x)^*\ dx\when{n \in {\rm Integer}}"
8889444440,"1= \int_0^W a^2 \left(\sin\left(\frac{n \pi}{W} x\right)\right)^2\ dx\when{n \in {\rm Integer}}"
7575738420,"\left(\sin\left(\frac{n \pi}{W}x\right)\right)^2 = \frac{1-\cos\left(2\frac{n \pi}{W}x\right)}{2}"
8576785890,"1= \int_0^W a^2 \frac{1-\cos\left(2\frac{n \pi}{W}x\right)}{2}\ dx\when{n \in {\rm Integer}}"
9858028950,"\frac{1}{a^2}= \int_0^W \frac{1-\cos\left(2\frac{n \pi}{W}x\right)}{2}\ dx\when{n \in {\rm Integer}}"
1202310110,"\frac{1}{a^2}= \int_0^W \frac{1}{2}\ dx - \frac{1}{2} \int_0^W \cos\left(2\frac{n \pi}{W}x\right)\ dx\when{n \in {\rm Integer}}"
0948572140,"\int \cos(a x)\ dx = \frac{1}{a}\sin(a x)"
7564894985,"\int \cos\left(\frac{2n\pi}{W} x\right)\ dx = \frac{W}{2n\pi}\sin\left(\frac{2n\pi}{W} x\right)"
5857434758,"\int a\ dx = a x"
8575746378,"\int \frac{1}{2}\ dx = \frac{1}{2} x"
1202312210,"\frac{1}{a^2}= \frac{1}{2}W - \frac{1}{2} \int_0^W \cos\left(2\frac{n \pi}{W}x\right)\ dx\when{n \in {\rm Integer}}"
0439492440,"\frac{1}{a^2}= \frac{1}{2}W - \frac{1}{2}\left. \frac{W}{2n\pi}\sin\left(\frac{2n\pi}{W} x\right)\right|_0^W    when{n \in {\rm Integer}}"
4857475848,"\frac{1}{a^2}= \frac{W}{2}"
8485867742,"\frac{2}{W}= a^2"
9485747245,"\sqrt{\frac{2}{W}}= a"
9485747246,"-\sqrt{\frac{2}{W}}= a"
9393939992,"\psi(x)=\sqrt{\frac{2}{W}} \sin\left(\frac{n \pi}{W} x\right) \when{n \in {\rm Integer}}"
9393939991,"\psi(x)=-\sqrt{\frac{2}{W}} \sin\left(\frac{n \pi}{W} x\right) \when{n \in {\rm Integer}}"
8575748999,"\frac{d^2}{dx^2} \left(a \sin(k x) + b \cos(k x)\right) = -k^2 \left(a \sin(kx) + b \cos(kx)\right)"
8485757728,"a \frac{d^2}{dx^2}\sin(kx) + b \frac{d^2}{dx^2}\cos(k x) = -a k^2 \sin(kx) + -b k^2 \cos(kx)"
8484544728,"-a k^2\sin(k x) + -b k^2\cos(k x) = -a k^2 \sin(kx) + -b k^2 \cos(k x)"
1314464131,"\vec{\nabla} \times \frac{\partial \vec{H}}{\partial t} = \epsilon_0 \frac{\partial^2 \vec{E}}{\partial t^2}"
9291999979,"\vec{\nabla} \times \vec{\nabla} \times \vec{E} = -\mu_0\vec{\nabla} \times \frac{\partial \vec{H}}{\partial t}"
3947269979,"\vec{\nabla} \times \vec{\nabla} \times \vec{E} = -\mu_0 \epsilon_0 \frac{\partial^2 \vec{E}}{\partial t^2}"
7466829492,"\vec{\nabla} \cdot \vec{E} = 0"
7575859295,"\vec{\nabla} \times \vec{\nabla} \times \vec{E} = \vec{\nabla}(\vec{\nabla} \cdot \vec{E} - \nabla^2 \vec{E})"
1636453295,"\vec{\nabla} \times \vec{\nabla} \times \vec{E} =  - \nabla^2 \vec{E}"
8494839423,"\nabla^2 \vec{E}= \mu_0 \epsilon_0 \frac{\partial^2 \vec{E}}{\partial t^2}"
8572852424,"\vec{E}= E(\vec{r},t)"
9499428242,"E(\vec{r},t)=E(\vec{r})\exp(i \omega t)"
9394939493,"\nabla^2 E(\vec{r},t)= \mu_0 \epsilon_0 \frac{\partial^2}{\partial t^2} E(\vec{r},t)"
2029293929,"\nabla^2 E(\vec{r})\exp(i \omega t)= \mu_0 \epsilon_0 \frac{\partial^2}{\partial t^2} E(\vec{r})\exp(i \omega t)"
4985825552,"\nabla^2 E(\vec{r})\exp(i \omega t)= i \omega \mu_0 \epsilon_0 \frac{\partial}{\partial t} E(\vec{r})\exp(i \omega t)"
1858578388,"\nabla^2 E(\vec{r})\exp(i \omega t)= - \omega^2 \mu_0 \epsilon_0 E(\vec{r})\exp(i \omega t)"
4585828572," \epsilon_0 \mu_0 = \frac{1}{c^2}"
9485384858,"\nabla^2 E(\vec{r})\exp(i \omega t)= - \frac{\omega^2}{c^2} E(\vec{r})\exp(i \omega t)"
3485475729,"\nabla^2 E(\vec{r})= - \frac{\omega^2}{c^2} E(\vec{r})"
2394853829,"\exp(-i\ x) = \cos(-x)+i \sin(-x)"
4938429482,"\exp(-i\ x) = \cos(x)+i \sin(-x)"
4938429484,"\exp(-i\ x) = \cos(x)-i \sin(x)"
4742644828,"\exp(i\ x)+\exp(-i\ x) = 2\cos(x)"
3829492824,"\frac{1}{2}\left(\exp(i\ x)+\exp(-i\ x)\right) = \cos(x)"
4585932229,"\cos(x) = \frac{1}{2}\left(\exp(i\ x)+\exp(-i\ x)\right)"
2123139121,"-\exp(-i\ x) = -\cos(x)+i \sin(x)"
3942849294,"\exp(i\ x)-\exp(-i\ x) = 2i \sin(x)"
4843995999,"\frac{1}{2i}\left(\exp(i\ x)-\exp(-i\ x)\right) = \sin(x)"
2103023049,"\sin(x) = \frac{1}{2i}\left(\exp(i\ x)-\exp(-i\ x)\right)"
8489593958,"d(u\ v) = u\ dv + v\ du"
8489593960,"d(u\ v) - v\ du= u\ dv"
8489593962,"u\ dv = d(u\ v) - v\ du"
8489593964,"\int u\ dv = u\ v - \int v\ du"
7575859300,"\epsilon^{i,j,k} \hat{x}_i \nabla_j ( \vec{\nabla} \times \vec{E} )_k = \vec{\nabla}(\vec{\nabla} \cdot \vec{E} - \nabla^2 \vec{E})"
7575859302,"\epsilon^{i,j,k} \epsilon_{n,j,k} \hat{x}_i \nabla_j \nabla^m E^n = \vec{\nabla}(\vec{\nabla} \cdot \vec{E} - \nabla^2 \vec{E})"
7575859304,"\epsilon^{i,j,k} \epsilon_{n,j,k} = \rowContravariantColumnCovariant{\delta}{l}{j} \rowContravariantColumnCovariant{\delta}{m}{k} - \rowContravariantColumnCovariant{\delta}{l}{k} \rowContravariantColumnCovariant{\delta}{m}{h}"
7575859306,"\left( \rowContravariantColumnCovariant{\delta}{l}{j} \rowContravariantColumnCovariant{\delta}{m}{k} - \rowContravariantColumnCovariant{\delta}{l}{k} \rowContravariantColumnCovariant{\delta}{m}{h} \right) \hat{x}_i \nabla_j \nabla^m E^n = \vec{\nabla}(\vec{\nabla} \cdot \vec{E} - \nabla^2 \vec{E})"
7575859308,"\left( \rowContravariantColumnCovariant{\delta}{l}{j} \rowContravariantColumnCovariant{\delta}{m}{k} \hat{x}_i \nabla_j \nabla^m E^n\right)-\left( \rowContravariantColumnCovariant{\delta}{l}{k} \rowContravariantColumnCovariant{\delta}{m}{h} \hat{x}_i \nabla_j \nabla^m E^n \right)  = \vec{\nabla}(\vec{\nabla} \cdot \vec{E} - \nabla^2 \vec{E})"
7575859310,"\hat{x}_m \nabla_n \nabla^m E^n - \hat{x}_n \nabla_m \nabla^m E^n = \vec{\nabla}(\vec{\nabla} \cdot \vec{E} - \nabla^2 \vec{E})"
7575859312,"\vec{\nabla}(\vec{\nabla} \cdot \vec{E} - \nabla^2 \vec{E} = \vec{\nabla}(\vec{\nabla} \cdot \vec{E} - \nabla^2 \vec{E})"
1020394900,"p = h/\lambda"
1020394902,"E = h f"
3147472131,"\frac{\omega}{2 \pi}= f"
4147472132,"E = \frac{h \omega}{2 \pi}"
1029039903,"p = m v"
9999999961,"\frac{E}{\hbar} = \omega "
3121234211,"\frac{k}{2\pi}=\lambda"
3121234212,"p = \frac{h k}{2\pi}"
9999999870,"\frac{p}{\hbar} = k"
9999998870,"\frac{\vec{p}}{\hbar} = \vec{k}"
3948574224,"\psi(\vec{r},t) = \psi_0 \exp\left(i\left(\vec{k}\cdot\vec{r} - \omega t \right) \right)"
3948574226,"\psi(\vec{r},t) = \psi_0 \exp\left(i\left(\frac{\vec{p}\cdot\vec{r}}{\hbar} - \omega t \right) \right)"
3948574228,"\psi(\vec{r},t) = \psi_0 \exp\left(i\left(\frac{\vec{p}\cdot\vec{r}}{\hbar} - \frac{E t}{\hbar}  \right) \right)"
3948574230,"\psi(\vec{r},t) = \psi_0 \exp\left(\frac{i}{\hbar}\left(\vec{p}\cdot\vec{r} - E t \right) \right)"
4298359835,"E = \frac{1}{2}m v^2"
4298359845,"E = \frac{1}{2m}m^2 v^2"
4298359851,"E = \frac{p^2}{2m}"
1029039904,"p^2 = m^2 v^2"
3948574233,"\frac{\partial}{\partial t}\psi(\vec{r},t) = \psi_0 \frac{\partial}{\partial t}\exp\left(i\left(\frac{\vec{p}\cdot\vec{r}}{\hbar} - \frac{E t}{\hbar}  \right) \right)"
3948574235,"\frac{\partial}{\partial t}\psi(\vec{r},t) = \frac{-i}{\hbar}E \psi_0 \exp\left(i\left(\frac{\vec{p}\cdot\vec{r}}{\hbar} - \frac{E t}{\hbar}  \right) \right)"
3948571256,"\frac{\partial}{\partial t}\psi(\vec{r},t) = \frac{-i}{\hbar}E \psi(\vec{r},t)"
4348571256,"\frac{\partial}{\partial t}\psi(\vec{r},t) = \frac{-i}{\hbar}\frac{p^2}{2 m} \psi(\vec{r},t)"
4341171256,"i \hbar \frac{\partial}{\partial t}\psi(\vec{r},t) = \frac{p^2}{2 m} \psi(\vec{r},t)"
3948572230,"\vec{\nabla}\psi(\vec{r},t) = \psi_0 \vec{\nabla}\exp\left(\frac{i}{\hbar}\left(\vec{p}\cdot\vec{r} - E t \right) \right)"
4943571230,"\vec{\nabla}\psi(\vec{r},t) = \frac{i}{\hbar} \vec{p} \psi_0 \exp\left(\frac{i}{\hbar}\left(\vec{p}\cdot\vec{r} - E t \right) \right)"
5985371230,"\vec{\nabla}\psi(\vec{r},t) = \frac{i}{\hbar} \vec{p} \psi(\vec{r},t)"
4394958389,"\vec{\nabla}\cdot \left(\vec{\nabla}\psi(\vec{r},t)\right) = \frac{i}{\hbar} \vec{\nabla}\cdot\left( \vec{p} \psi(\vec{r},t)\right)"
1648958381,"\nabla^2 \psi\left(\vec{r},t)\right) = \frac{i}{\hbar} \vec{p} \cdot \left( \vec{\nabla}\psi(\vec{r},t)\right)"
2648958382,"\nabla^2 \psi\left(\vec{r},t)\right) = \frac{i}{\hbar} \vec{p} \cdot \left( \frac{i}{\hbar} \vec{p}\psi(\vec{r},t)\right)"
2395958385,"\nabla^2 \psi\left(\vec{r},t)\right) = \frac{-p^2}{\hbar} \psi(\vec{r},t)"
5868688585,"\frac{-\hbar^2}{2m} \nabla^2 \psi\left(\vec{r},t)\right) = \frac{p^2}{2m} \psi(\vec{r},t)"
9958485859,"\frac{-\hbar^2}{2m} \nabla^2 \psi\left(\vec{r},t)\right) = i \hbar \frac{\partial}{\partial t}\psi(\vec{r},t) "
1158485859,"\frac{-\hbar^2}{2m} \nabla^2 = {\cal H} "
2258485859,"{\cal H} \psi\left(\vec{r},t)\right) = i \hbar \frac{\partial}{\partial t}\psi(\vec{r},t) "
9596004948,"x = \bra{\psi_{\alpha}} \hat{A} \ket{\psi_{\beta}}"
1010393944,"x = \bra{\psi_{\alpha}} a_{\beta} \ket{\psi_{\beta}}"
1395858355,"x = \bra{\psi_{\alpha}} a_{\alpha} \ket{\psi_{\beta}}"
2394240499,"x = a_{\beta} \braket{\psi_{\alpha}}{\psi_{\beta}}"
3943939590,"x = a_{\alpha} \braket{\psi_{\alpha}}{\psi_{\beta}}"
1203938249,"a_{\beta} \braket{\psi_{\alpha}}{\psi_{\beta}} = a_{\alpha} \braket{\psi_{\alpha}}{\psi_{\beta}}"
3924948349,"a_{\beta} \braket{\psi_{\alpha}}{\psi_{\beta}} - a_{\alpha} \braket{\psi_{\alpha}}{\psi_{\beta}} = 0"
2394935831,"( a_{\beta} - a_{\alpha} ) \braket{\psi_{\alpha}}{\psi_{\beta}} = 0"
9999999975,"\bra{\psi} \hat{A} \ket{\psi} = \langle a \rangle"
2394935835,"\left(\bra{\psi} \hat{A} \ket{\psi} \right)^+= \left(\langle a \rangle\right)^+"
1010393913,"\bra{\psi} \hat{A}^+ \ket{\psi}=\langle a \rangle^*"
9294858532,"\hat{A}^+=\hat{A}"
4948934890,"\bra{\psi} \hat{A} \ket{\psi}=\langle a \rangle^*"
2848934890,"\langle a \rangle^*=\langle a \rangle"
3585845894,"\langle \left(x-\langle x \rangle\right)^2 \rangle=\langle x^2 \rangle-\langle x \rangle^2"
8399484849,"\langle x^2 -2x\langle x \rangle+\langle x \rangle^2 \rangle=\langle x^2 \rangle-\langle x \rangle^2"
2404934990,"\langle x^2\rangle -2\langle x \rangle\langle x \rangle+\langle x \rangle^2=\langle x^2 \rangle-\langle x \rangle^2"
4949359835,"\langle x^2\rangle -2\langle x^2 \rangle+\langle x \rangle^2=\langle x^2 \rangle-\langle x \rangle^2"
2494533900,"\langle x^2\rangle -\langle x \rangle^2=\langle x^2 \rangle-\langle x \rangle^2"
1638282134,"\vec{p}_{before} = \vec{p}_{after}"
8257621077,"\vec{p}_{before} = \vec{p}_{1}"
8311458118,"\vec{p}_{after} = \vec{p}_{2}+\vec{p}_{electron}"
3951205425,"\vec{p}_{after} = \vec{p}_{1}"
8139187332,"\vec{p}_{1} = \vec{p}_{2}+\vec{p}_{electron}"
5530148480,"\vec{p}_{1}-\vec{p}_{2}=\vec{p}_{electron}"
7917051060,"\vec{p}_{electron} = \vec{p}_{1}-\vec{p}_{2}"
6742123016,"\vec{p}_{electron}\cdot\vec{p}_{electron} = (\vec{p}_{1}\cdot\vec{p}_{1})+(\vec{p}_{2}\cdot\vec{p}_{2})-2(\vec{p}_{1}\cdot\vec{p}_{2})"
6742123016,"\vec{p}_{electron}\cdot\vec{p}_{electron} = (\vec{p}_{1}\cdot\vec{p}_{1})+(\vec{p}_{2}\cdot\vec{p}_{2})-2(\vec{p}_{1}\cdot\vec{p}_{2})"
